2777.96,3.78E-04,,2.56E-02
2778,2.47E-04,,1.67E-02
2778.04,1.97E-04,,1.34E-02
2778.08,1.69E-04,,1.14E-02
2778.12,1.29E-04,,8.73E-03
2778.16,8.71E-05,,5.90E-03
2778.2,6.84E-05,,4.63E-03
2778.24,6.15E-05,,4.17E-03
2778.28,4.33E-05,,2.93E-03
2778.32,2.50E-05,,1.69E-03
2778.36,2.12E-05,,1.44E-03
2778.4,1.26E-05,,8.55E-04
2778.44,1.15E-05,,7.80E-04
2778.48,1.03E-05,,6.97E-04
2778.52,9.34E-06,,6.33E-04
2778.56,5.40E-06,,3.66E-04
2778.6,5.33E-06,,3.61E-04
2778.64,8.41E-06,,5.70E-04
2778.68,3.42E-06,,2.32E-04
2778.72,-2.65E-06,,-1.80E-04
2778.76,2.22E-06,,1.50E-04
2778.8,9.79E-06,,6.63E-04
2778.84,2.51E-06,,1.70E-04
2778.88,1.51E-06,,1.03E-04
2778.92,1.06E-05,,7.16E-04
2778.96,5.12E-06,,3.47E-04
2779,1.15E-05,,7.79E-04
2779.04,5.33E-06,,3.61E-04
2779.08,4.39E-06,,2.97E-04
2779.12,8.55E-06,,5.79E-04
2779.16,5.72E-06,,3.87E-04
2779.2,5.14E-06,,3.48E-04
2779.24,-2.74E-06,,-1.86E-04
2779.28,6.56E-06,,4.45E-04
2779.32,7.01E-06,,4.75E-04
2779.36,1.01E-05,,6.82E-04
2779.4,6.22E-06,,4.21E-04
2779.44,-5.08E-07,,-3.44E-05
2779.48,1.26E-05,,8.54E-04
2779.52,5.31E-07,,3.60E-05
2779.56,2.14E-06,,1.45E-04
2779.6,1.05E-06,,7.09E-05
2779.64,7.11E-06,,4.82E-04
2779.68,1.00E-05,,6.80E-04
2779.72,1.02E-05,,6.88E-04
2779.76,-2.55E-06,,-1.73E-04
2779.8,-1.25E-06,,-8.49E-05
2779.84,1.56E-06,,1.05E-04
2779.88,9.05E-06,,6.13E-04
2779.92,-1.35E-06,,-9.11E-05
2779.96,2.82E-06,,1.91E-04
2780,5.55E-06,,3.76E-04
2780.04,-8.45E-07,,-5.73E-05
2780.08,1.80E-06,,1.22E-04
2780.12,2.79E-06,,1.89E-04
2780.16,3.74E-06,,2.54E-04
2780.2,4.62E-06,,3.13E-04
2780.24,-3.79E-06,,-2.57E-04
2780.28,2.69E-07,,1.82E-05
2780.32,-2.18E-06,,-1.48E-04
2780.36,7.56E-06,,5.12E-04
2780.4,1.24E-05,,8.43E-04
2780.44,8.18E-06,,5.54E-04
2780.48,-5.45E-06,,-3.69E-04
2780.52,9.58E-09,,6.49E-07
2780.56,5.35E-06,,3.62E-04
2780.6,3.46E-06,,2.34E-04
2780.64,-5.88E-07,,-3.98E-05
2780.68,-1.59E-06,,-1.08E-04
2780.72,4.61E-06,,3.12E-04
2780.76,-6.64E-06,,-4.50E-04
2780.8,-9.82E-07,,-6.65E-05
2780.84,6.33E-06,,4.29E-04
2780.88,-8.52E-07,,-5.77E-05
2780.92,7.24E-06,,4.91E-04
2780.96,2.05E-06,,1.39E-04
2781,2.71E-06,,1.83E-04
2781.04,-5.00E-06,,-3.38E-04
2781.08,1.06E-05,,7.17E-04
2781.12,8.96E-06,,6.07E-04
2781.16,3.73E-06,,2.52E-04
2781.2,5.09E-06,,3.45E-04
2781.24,1.26E-05,,8.52E-04
2781.28,8.66E-06,,5.87E-04
2781.32,8.13E-06,,5.51E-04
2781.36,9.97E-06,,6.75E-04
2781.4,7.43E-07,,5.03E-05
2781.44,1.09E-05,,7.39E-04
2781.48,9.52E-06,,6.45E-04
2781.52,8.40E-06,,5.69E-04
2781.56,6.20E-06,,4.20E-04
2781.6,7.53E-06,,5.10E-04
2781.64,-5.90E-06,,-4.00E-04
2781.68,1.08E-05,,7.29E-04
2781.72,7.33E-06,,4.97E-04
2781.76,7.31E-06,,4.95E-04
2781.8,4.90E-06,,3.32E-04
2781.84,6.70E-06,,4.54E-04
2781.88,9.13E-06,,6.19E-04
2781.92,4.33E-06,,2.93E-04
2781.96,-2.28E-06,,-1.55E-04
2782,7.80E-08,,5.29E-06
2782.04,2.95E-06,,2.00E-04
2782.08,1.09E-05,,7.41E-04
2782.12,3.01E-06,,2.04E-04
2782.16,7.31E-07,,4.96E-05
2782.2,6.28E-06,,4.25E-04
2782.24,-4.83E-06,,-3.27E-04
2782.28,-5.26E-06,,-3.56E-04
2782.32,4.72E-06,,3.20E-04
2782.36,6.25E-06,,4.23E-04
2782.4,5.18E-06,,3.51E-04
2782.44,4.25E-06,,2.88E-04
2782.48,4.62E-06,,3.13E-04
2782.52,6.76E-06,,4.58E-04
2782.56,4.92E-06,,3.33E-04
2782.6,1.07E-05,,7.26E-04
2782.64,9.83E-06,,6.66E-04
2782.68,1.06E-06,,7.18E-05
2782.72,7.00E-06,,4.74E-04
2782.76,7.68E-06,,5.20E-04
2782.8,-4.60E-06,,-3.12E-04
2782.84,7.18E-06,,4.87E-04
2782.88,-1.35E-06,,-9.13E-05
2782.92,7.23E-06,,4.90E-04
2782.96,-1.29E-06,,-8.71E-05
2783,3.13E-06,,2.12E-04
2783.04,-1.42E-06,,-9.60E-05
2783.08,7.52E-06,,5.10E-04
